UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,Notes,COUNT (1/2)
2021_12382174_48354941,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,2F_Placemark 16,2021-09-18T20:46:10-07:00,48.354942,-123.821747,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12362222_48321509,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,2F_Placemark 21,2021-09-18T20:47:52-07:00,48.321509,-123.622222,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12344655_48331020,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,19E,SOG,19-3,2F_Placemark 26,2021-09-18T20:50:18-07:00,48.33102,-123.446559,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12337687_48327027,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,19D,SOG,19-3,2F_Placemark 27,2021-09-18T20:50:55-07:00,48.327027,-123.376877,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12326111_48600425,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,19B,SOG,19-5,2F_Placemark 36,2021-09-18T20:54:54-07:00,48.600425,-123.261111,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12446665_48537955,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20E,WCVI,20-2,2F_Placemark 5,2021-09-18T20:41:25-07:00,48.537956,-124.466655,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12379909_49210170,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,17E,SOG,17-11,2F_Placemark 50,2021-09-18T21:01:08-07:00,49.21017,-123.799097,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12327490_49284671,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,29E,SOG,29-3,2F_Placemark 70,2021-09-18T21:12:24-07:00,49.284672,-123.274908,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12450587_48540713,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20A,WCVI,20-1,2F_Placemark 9,2021-09-18T20:43:03-07:00,48.540714,-124.505873,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12343513_48703356,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,18B,SOG,18-6,2N_Placemark 44,2021-09-18T20:58:26-07:00,48.703356,-123.435132,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12329591_49506293,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,28B,SOG,28-2,2N_Placemark 58,2021-09-18T21:06:02-07:00,49.506294,-123.295912,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12321441_49324493,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,28H,SOG,28-7,2N_Placemark 64,2021-09-18T21:10:06-07:00,49.324493,-123.214416,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12416677_49311088,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,17F,SOG,17-12,3F_Placemark 54,2021-09-18T21:02:47-07:00,49.311089,-124.166774,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12324268_49333600,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,28H,SOG,28-6,3F_Placemark 66,2021-09-18T21:10:42-07:00,49.333601,-123.24268,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12320680_49332679,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,28H,SOG,28-6,3F_Placemark 67,2021-09-18T21:11:01-07:00,49.33268,-123.206809,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12354368_48306426,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,3N_Placemark 23,2021-09-18T20:48:25-07:00,48.306427,-123.543687,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12372065_48354060,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20DI,SOG,20-6,3N_Placemark 4,2021-09-18T20:40:43-07:00,48.354061,-123.720654,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12330166_49407963,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,28J,SOG,28-2,3N_Placemark 60,2021-09-18T21:07:09-07:00,49.407964,-123.301662,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12376966_48344767,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,47F_Placemark 17,2021-09-18T20:46:23-07:00,48.344767,-123.769664,47,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12353406_48330908,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,4F_Placemark 25,2021-09-18T20:49:06-07:00,48.330909,-123.534068,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12391409_49231779,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,17E,SOG,17-12,4F_Placemark 52,2021-09-18T21:01:54-07:00,49.23178,-123.914099,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12325610_49401230,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,28J,SOG,28-2,4N_Placemark 61,2021-09-18T21:08:02-07:00,49.401231,-123.256103,<Null>,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12372398_48332140,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,7F_Placemark 18,2021-09-18T20:46:44-07:00,48.332141,-123.723984,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12358566_48301567,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,7F_Placemark 22,2021-09-18T20:48:09-07:00,48.301568,-123.585667,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12447470_48527076,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20A,WCVI,20-1,7F_Placemark 8,2021-09-18T20:42:36-07:00,48.527077,-124.474703,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12432758_48444115,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20B,WCVI,20-3,CVF 01_Placemark 81,2021-09-18T21:24:28-07:00,48.444116,-124.327584,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12363721_48268523,20210918_3157_SOGS,2021,9,18,2021-09-18,<Null>,Weekend,20D,SOG,20-5,LCV 05_Placemark 82,2021-09-18T21:25:23-07:00,48.268524,-123.637215,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12523358_50025941,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13C,SOG,13-3,Placemark 1,2021-09-18T09:55:46-07:00,50.025942,-125.23359,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12539252_50270084,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13E,SOG,13-8,Placemark 10,2021-09-18T10:03:59-07:00,50.270084,-125.392526,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,tug b,<Null>,1
2021_12540859_50291366,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13K,SOG,13-9,Placemark 11,2021-09-18T10:04:12-07:00,50.291367,-125.408594,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,barge,<Null>,1
2021_12540783_50318685,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13K,SOG,13-9,Placemark 12,2021-09-18T10:05:58-07:00,50.318686,-125.407838,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12540344_50349304,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13K,SOG,13-27,Placemark 13,2021-09-18T10:06:11-07:00,50.349304,-125.403444,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12546033_50334020,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13K,SOG,13-28,Placemark 14,2021-09-18T10:06:42-07:00,50.33402,-125.460338,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12551076_50359277,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13Q,SOG,13-28,Placemark 15,2021-09-18T10:07:55-07:00,50.359278,-125.510768,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12557572_50375376,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13Q,SOG,13-28,Placemark 16,2021-09-18T10:09:24-07:00,50.375376,-125.575729,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12549679_50430450,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13-25,SOG,13-25,Placemark 17,2021-09-18T10:11:46-07:00,50.430451,-125.496794,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12532507_50462729,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13P,SOG,13-26,Placemark 18,2021-09-18T10:14:53-07:00,50.46273,-125.325072,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12523650_50443773,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13K,SOG,13-23,Placemark 19,2021-09-18T10:24:33-07:00,50.443773,-125.236506,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12526457_50070656,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13C,SOG,13-5,Placemark 2,2021-09-18T09:56:04-07:00,50.070656,-125.264578,<Null>,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12496623_50536051,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13-21,SOG,13-21,Placemark 20,2021-09-18T10:32:47-07:00,50.536051,-124.966238,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12505210_50290587,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13L,SOG,13-18,Placemark 21,2021-09-18T10:46:41-07:00,50.290588,-125.0521,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12487453_50307824,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15E,SOG,15-5,Placemark 22,2021-09-18T10:53:52-07:00,50.307824,-124.874536,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12473797_50322502,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15E,SOG,15-5,Placemark 23,2021-09-18T10:57:12-07:00,50.322502,-124.737972,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12494367_50325452,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15E,SOG,15-5,Placemark 24,2021-09-18T11:07:25-07:00,50.325453,-124.943676,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12499242_50267311,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15D,SOG,15-5,Placemark 25,2021-09-18T11:09:32-07:00,50.267311,-124.992426,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12489088_50179362,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15D,SOG,15-5,Placemark 26,2021-09-18T11:13:25-07:00,50.179362,-124.890886,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,barge,<Null>,1
2021_12488124_50134844,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15D,SOG,15-5,Placemark 27,2021-09-18T11:15:09-07:00,50.134844,-124.881241,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12483823_50045019,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15F,SOG,15-3,Placemark 28,2021-09-18T11:18:11-07:00,50.045019,-124.838234,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12494267_50046073,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15F,SOG,15-3,Placemark 29,2021-09-18T11:19:42-07:00,50.046073,-124.94267,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12525296_50077930,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13C,SOG,13-3,Placemark 3,2021-09-18T09:57:43-07:00,50.077931,-125.252962,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12495331_50011015,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15F,SOG,15-3,Placemark 30,2021-09-18T11:19:52-07:00,50.011015,-124.953311,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12475628_49953266,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15A,SOG,15-2,Placemark 31,2021-09-18T11:25:32-07:00,49.953266,-124.756285,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12471482_49838981,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15A,SOG,15-2,Placemark 32,2021-09-18T11:29:05-07:00,49.838982,-124.71482,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12462246_49800062,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15G,SOG,15-1,Placemark 33,2021-09-18T11:32:45-07:00,49.800063,-124.622461,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12458455_49814871,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15G,SOG,15-1,Placemark 34,2021-09-18T11:32:57-07:00,49.814872,-124.584556,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,ferry,<Null>,1
2021_12453739_49801579,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15G,SOG,15-1,Placemark 35,2021-09-18T11:33:27-07:00,49.80158,-124.537395,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12441666_49759266,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15G,SOG,15-1,Placemark 36,2021-09-18T11:38:03-07:00,49.759266,-124.416661,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12434094_49746179,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,15G,SOG,15-1,Placemark 37,2021-09-18T11:39:33-07:00,49.746179,-124.340947,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12419671_49768738,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16N,SOG,16-11,Placemark 38,2021-09-18T11:44:03-07:00,49.768739,-124.196713,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12406928_49782205,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16J,SOG,16-11,Placemark 39,2021-09-18T11:47:02-07:00,49.782205,-124.069287,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12534199_50125753,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13E,SOG,13-3,Placemark 4,2021-09-18T10:00:05-07:00,50.125753,-125.341994,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12407525_49809304,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16J,SOG,16-12,Placemark 40,2021-09-18T11:47:14-07:00,49.809305,-124.075252,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12400940_49830824,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16J,SOG,16-12,Placemark 41,2021-09-18T11:47:48-07:00,49.830825,-124.009408,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12394601_49806952,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16J,SOG,16-13,Placemark 42,2021-09-18T11:49:09-07:00,49.806953,-123.946012,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12395116_49776372,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16J,SOG,16-11,Placemark 43,2021-09-18T11:49:31-07:00,49.776373,-123.95117,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12386490_49707224,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16K,SOG,16-6,Placemark 44,2021-09-18T11:55:25-07:00,49.707224,-123.864903,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12401288_49758206,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16B,SOG,16-10,Placemark 45,2021-09-18T12:03:55-07:00,49.758206,-124.01288,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12406819_49695829,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16B,SOG,16-10,Placemark 46,2021-09-18T12:05:43-07:00,49.69583,-124.068194,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12407569_49668185,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16B,SOG,16-10,Placemark 47,2021-09-18T12:06:52-07:00,49.668185,-124.075691,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12407282_49630684,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16B,SOG,16-17,Placemark 48,2021-09-18T12:08:10-07:00,49.630685,-124.072829,<Null>,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12409353_49635164,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16B,SOG,16-17,Placemark 49,2021-09-18T12:08:32-07:00,49.635165,-124.093533,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12535315_50137124,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13E,SOG,13-6,Placemark 5,2021-09-18T10:00:20-07:00,50.137124,-125.353159,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12420622_49626791,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16C,SOG,16-18,Placemark 50,2021-09-18T12:11:21-07:00,49.626792,-124.206228,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12406980_49559430,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16B,SOG,16-2,Placemark 51,2021-09-18T12:16:33-07:00,49.55943,-124.069803,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12397730_49513911,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16R,SOG,16-1,Placemark 52,2021-09-18T12:18:16-07:00,49.513911,-123.977309,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12413300_49446461,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,16M,SOG,16-1,Placemark 53,2021-09-18T12:22:22-07:00,49.446461,-124.133006,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,humpback,<Null>,1
2021_12425779_49324671,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14A,SOG,14-1,Placemark 54,2021-09-18T12:27:05-07:00,49.324672,-124.257796,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12435843_49367536,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14B,SOG,14-3,Placemark 55,2021-09-18T12:28:27-07:00,49.367537,-124.358434,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12436832_49375534,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14B,SOG,14-3,Placemark 56,2021-09-18T12:29:26-07:00,49.375535,-124.368325,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12451549_49415014,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14B,SOG,14-5,Placemark 57,2021-09-18T12:32:29-07:00,49.415014,-124.515499,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12462824_49469551,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14C,SOG,14-5,Placemark 58,2021-09-18T12:35:53-07:00,49.469552,-124.62824,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12478405_49657133,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14F,SOG,14-12,Placemark 59,2021-09-18T12:44:56-07:00,49.657133,-124.784056,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12536695_50160124,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,13E,SOG,13-6,Placemark 6,2021-09-18T10:01:22-07:00,50.160124,-125.366951,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12490437_49652271,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14F,SOG,14-11,Placemark 60,2021-09-18T12:46:19-07:00,49.652271,-124.904373,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12484353_49723768,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14I,SOG,14-13,Placemark 62,2021-09-18T12:47:28-07:00,49.723769,-124.843531,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12480212_49769357,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14I,SOG,14-13,Placemark 63,2021-09-18T12:47:45-07:00,49.769357,-124.802129,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,ferry,<Null>,1
2021_12482748_49827427,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14I,SOG,14-13,Placemark 64,2021-09-18T12:48:52-07:00,49.827427,-124.82748,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12491828_49886322,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14I,SOG,14-13,Placemark 65,2021-09-18T12:50:32-07:00,49.886322,-124.918287,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,tug b,<Null>,1
2021_12501803_49882991,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14N,SOG,14-13,Placemark 66,2021-09-18T12:52:16-07:00,49.882992,-125.018032,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12507573_49875257,20210918_3246_sogn,2021,9,18,2021-09-18,<Null>,Weekend,14N,SOG,14-13,Placemark 67,2021-09-18T12:53:06-07:00,49.875258,-125.075735,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
