ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Temp_C,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400,Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,2,Pno,Peltodoris nobilis,Sea lemon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,2,Sma,Sebastes maliger,Quillback rockfish,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,2,Dod,Doris odhneri,Giant white dorid,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,1,1,Rni,Rhinogobiops nicholsii,Blackeye goby,13,,,,2,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,1,1,Hde,Hexagrammos decagrammus,Kelp greenling,15,,,,,,3,4,3,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Mfr,Mesocentrotus franciscanus,Red sea urchin,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Aca,Apostichopus californicus,California sea cucumber,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Rni,Rhinogobiops nicholsii,Blackeye goby,44,,5,8,14,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Dim,Dermasterias imbricata,Leather star,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Das,Diodora aspera,Rough keyhole limpet,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Ami,Acmaea mitra,Whitecap limpet,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Oko,Orthasterias koehleri,Rainbow sea star,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Etr,Evasterias troschelii,Mottled sea star,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Sfo,Stylasterias forreri,Velcro star,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Cgi,Crassadoma gigantea,Giant rock scallop,10,,,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Pmi,Patiria miniata,Bat star,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Pla,Pholis laeta,Crescent gunnel,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Cfo,Ceratostoma foliatum,Leafy hornmouth snail,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Sjuv,Sebastes spp. Juv,Rockfish YOY,4,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Sac,Scyra acutifrons,Sharp-nosed crab,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Hsp,Henricia sp.,Unidentified blood star,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Hka,Haliotis kamtschatkana,Northern abalone,14,,1,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Sca,Sebastes caurinus,Copper rockfish,3,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Sme,Sebastes melanops,Black rockfish,3,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Hde,Hexagrammos decagrammus,Kelp greenling,2,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Dsa,Diaulula sandiegensis,Ringed dorid,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Pgi,Pomaulax gibberosus,Red turban snail,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,2,1,Psp,Pholis sp.,Unidentified gunnel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Phe,Pycnopodia helianthoides,Sunflower star <10cm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Pbr,Pisaster brevispinnus,Giant pink seastar,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Sma,Sebastes maliger,Quillback rockfish,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC10,Ross Islets Slug island,48.870517,-125.16035,05/05/2022,2,E,11:10,EGL,10,5,0,1,Ppr,Pugettia producta,Kelp crab,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,1,1,Hde,Hexagrammos decagrammus,Kelp greenling,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,1,1,Pspp,Percidae,Unidentified Perch,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Mfr,Mesocentrotus franciscanus,Red sea urchin,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Oko,Patiria miniata,Bat star,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Ami,Acmaea mitra,Whitecap limpet,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Oko,Orthasterias koehleri,Rainbow sea star,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Pgi,Pomaulax gibberosus,Red turban snail,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,,Paguroidea spp.,Hermit crab,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Cgi,Crassadoma gigantea,Giant rock scallop,6,,,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Poc,Pisaster ochraceus,Ochre star,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Dim,Dermasterias imbricata,Leather star,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Aca,Apostichopus californicus,California sea cucumber,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Cfo,Ceratostoma foliatum,Leafy hornmouth snail,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Rni,Rhinogobiops nicholsii,Blackeye goby,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Hka,Haliotis kamtschatkana,Northern abalone,4,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Aha,Artedius harringtoni,Scalyhead sculpin,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Dmo,Doris montereyensis,Monterey sea lemon ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Hsp,Henricia sp.,Unidentified blood star,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Sac,Scyra acutafrons,Sharp-nosed crab,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Hcr,Hermissenda crassicornis,Thick-horned nudibranch,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,0,1,Sca,Sebastes caurinus,Copper rockfish,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,,Tonicella sp.,Chiton,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Jzo,Jordania zonope,Longfin sculpin,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Spu,Strongylocentrotus purpuratus,Purple sea urchin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,1,Etr,Evasterias troschelii,Mottled sea star,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,0,1,Oko,Orthasterias koehleri,Rainbow sea star,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jasmin Schuster,Em Lim,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,0,1,Oel,Ophiodon elongatus,Lingcod,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,1,2,Hde,Hexagrammos decagrammus,Kelp greenling,4,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Mfr,Mesocentrotus franciscanus,Red sea urchin,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Pmi,Patiria miniata,Bat star,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Hermit,Paguroidea spp.,Unidentified Hermit crab,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Oel,Ophiodon elongatus,Lingcod,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Pgi,Pomaulax gibberosus,Red turban snail,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Ami,Acmaea mitra,Whitecap limpet,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Aha,Artedius harringtoni,Scalyhead sculpin,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Cgi,Crassadoma gigantea,Giant rock scallop,7,,,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Sac,Scyra acutifrons,Sharp-nosed crab,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Jzo,Jordania zonope,Longfin sculpin,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Poc,Pisaster ochraceus,Ochre star,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Oko,Orthasterias koehleri,Rainbow sea star,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Hka,Haliotis kamtschatkana,Northern abalone,11,,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Aca,Apostichopus californicus,California sea cucumber,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Cfo,Ceratostoma foliatum,Leafy hornmouth snail,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Rni,Rhinogobiops nicholsii,Blackeye goby,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Hcr,Hermissenda crassicornis,Thick-horned nudibranch,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Dim,Dermasterias imbricata,Leather star,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Sfo,Stylasterias forreri,Velcro star,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Spu,Strongylocentrotus purpuratus,Purple sea urchin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Em Lim,Jasmin Schuster,BMSC6,Baeria Rocks South Island,48.950233,-125.15555,28/04/2022,2,SW,12:30,EGL,,9,2,2,Das,Diodora aspera,Rough keyhole limpet,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
